Дата,store_id,item_id,Quantity
2025-05-01,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2563521758548166
2025-05-02,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3161658015111826
2025-05-03,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2815795855160697
2025-05-04,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3021751930800636
2025-05-05,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4006164371470593
2025-05-06,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.255073610572062
2025-05-07,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3075760848769375
2025-05-08,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3038378499338252
2025-05-09,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3613435659578212
2025-05-10,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3232942129056284
2025-05-11,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.339380332545148
2025-05-12,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.432404215961821
2025-05-13,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2807000438050675
2025-05-14,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.326481604931853
2025-05-15,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.31566241879347
2025-05-16,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3659359979646166
2025-05-17,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3207155097786387
2025-05-18,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.329901009729319
2025-05-19,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.416495774914564
2025-05-20,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.259020913196863
2025-05-21,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.299858029964897
2025-05-22,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2850649173981177
2025-05-23,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.332452121496865
2025-05-24,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2855197407560284
2025-05-25,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2942226975347224
2025-05-26,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3815860506592017
2025-05-27,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2261195362185826
2025-05-28,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.270161100920026
2025-05-29,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2596943475747784
2025-05-30,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3124276767007848
2025-05-31,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2717343835433597
2025-06-01,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2874218370206396
2025-06-02,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3823511785272444
2025-06-03,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.234856585237043
2025-06-04,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.287093712909444
2025-06-05,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.2848620861659232
2025-06-06,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.34568907119091
2025-06-07,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.312774548350056
2025-06-08,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3357642810064463
2025-06-09,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.43737330373139
2025-06-10,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.295808278695626
2025-06-11,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3531183609260724
2025-06-12,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3550192896279545
2025-06-13,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.418978314444553
2025-06-14,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.388159073119969
2025-06-15,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.412194440384469
2025-06-16,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.5138087181014006
2025-06-17,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.3712381835318275
2025-06-18,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.426579623073859
2025-06-19,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4256116705476005
2025-06-20,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.485876672319792
2025-06-21,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.450622316514813
2025-06-22,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.469571170038663
2025-06-23,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.565539616069857
2025-06-24,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4168553259981045
2025-06-25,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.465703000691572
2025-06-26,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4579432944869843
2025-06-27,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.5111927220906303
2025-06-28,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4687638445501574
2025-06-29,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4804339160265565
2025-06-30,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.569063499969583
2025-07-01,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4130141821792006
2025-07-02,jsySHiRm8fJNrz6IubJskA==,jbAAUFaNLXIR6Yt2FTw+Hg==,2.4544950870848066
