Дата,store_id,grouptxt,item_id,Quantity
2025-04-20,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.54987834951386
2025-04-21,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.53544132645926
2025-04-22,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.4455665675468126
2025-04-23,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.341819687840611
2025-04-24,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.429221890135221
2025-04-25,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.4189662787226265
2025-04-26,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.328688811509321
2025-04-27,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.4503124730653636
2025-04-28,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.4330251952529145
2025-04-29,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.3417235682137196
2025-04-30,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.2380131871534026
2025-05-01,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.3269169749801994
2025-05-02,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.319591963032951
2025-05-03,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.2336016934301717
2025-05-04,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.3607627616065625
2025-05-05,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.3501259378743176
2025-05-06,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.2664238023994216
2025-05-07,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.171075613785553
2025-05-08,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.268900613352699
2025-05-09,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.270840101027999
2025-05-10,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.194235296219222
2025-05-11,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.3306793527367855
2025-05-12,jsySHiRm8fJNrz6IubJskA==,Наушники,jagAUFaNLXIR6Vp7jFGOeA==,-2.329003822074727
